img,n_boxes,max_conf,fp@0.25,fp@0.4,fp@0.5,fp@0.7
coco-background_coco_bg_01460_0064631_coco_bg_01460.jpg,6,0.0975,0,0,0,0
coco-background_coco_bg_01482_0064653_coco_bg_01482.jpg,7,0.5608,1,1,1,0
coco-background_coco_bg_01484_0064655_coco_bg_01484.jpg,12,0.6638,1,1,1,0
coco-background_coco_bg_01485_0064656_coco_bg_01485.jpg,4,0.0235,0,0,0,0
coco-background_coco_bg_01491_0064662_coco_bg_01491.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01499_0064670_coco_bg_01499.jpg,5,0.1477,0,0,0,0
coco-background_coco_bg_01508_0064679_coco_bg_01508.jpg,2,0.0283,0,0,0,0
coco-background_coco_bg_01517_0064688_coco_bg_01517.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01519_0064690_coco_bg_01519.jpg,1,0.0145,0,0,0,0
coco-background_coco_bg_01525_0064696_coco_bg_01525.jpg,2,0.0334,0,0,0,0
coco-background_coco_bg_01532_0064703_coco_bg_01532.jpg,4,0.0839,0,0,0,0
coco-background_coco_bg_01533_0064704_coco_bg_01533.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01534_0064705_coco_bg_01534.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01550_0064721_coco_bg_01550.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01553_0064724_coco_bg_01553.jpg,3,0.2629,1,0,0,0
coco-background_coco_bg_01568_0064739_coco_bg_01568.jpg,7,0.5253,1,1,1,0
coco-background_coco_bg_01572_0064743_coco_bg_01572.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01579_0064750_coco_bg_01579.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01584_0064755_coco_bg_01584.jpg,1,0.0338,0,0,0,0
coco-background_coco_bg_01591_0064762_coco_bg_01591.jpg,3,0.0881,0,0,0,0
coco-background_coco_bg_01595_0064766_coco_bg_01595.jpg,2,0.0998,0,0,0,0
coco-background_coco_bg_01607_0064778_coco_bg_01607.jpg,1,0.099,0,0,0,0
coco-background_coco_bg_01613_0064784_coco_bg_01613.jpg,5,0.0276,0,0,0,0
coco-background_coco_bg_01615_0064786_coco_bg_01615.jpg,4,0.012,0,0,0,0
coco-background_coco_bg_01626_0064797_coco_bg_01626.jpg,8,0.1417,0,0,0,0
coco-background_coco_bg_01649_0064820_coco_bg_01649.jpg,6,0.0374,0,0,0,0
coco-background_coco_bg_01655_0064826_coco_bg_01655.jpg,2,0.7539,1,1,1,1
coco-background_coco_bg_01667_0064838_coco_bg_01667.jpg,2,0.0181,0,0,0,0
coco-background_coco_bg_01679_0064850_coco_bg_01679.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01692_0064863_coco_bg_01692.jpg,1,0.0258,0,0,0,0
coco-background_coco_bg_01693_0064864_coco_bg_01693.jpg,2,0.0181,0,0,0,0
coco-background_coco_bg_01708_0064879_coco_bg_01708.jpg,1,0.0268,0,0,0,0
coco-background_coco_bg_01709_0064880_coco_bg_01709.jpg,1,0.0195,0,0,0,0
coco-background_coco_bg_01714_0064885_coco_bg_01714.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01717_0064888_coco_bg_01717.jpg,4,0.1518,0,0,0,0
coco-background_coco_bg_01719_0064890_coco_bg_01719.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01720_0064891_coco_bg_01720.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01723_0064894_coco_bg_01723.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01725_0064896_coco_bg_01725.jpg,1,0.0479,0,0,0,0
coco-background_coco_bg_01726_0064897_coco_bg_01726.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01740_0064911_coco_bg_01740.jpg,1,0.014,0,0,0,0
coco-background_coco_bg_01744_0064915_coco_bg_01744.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01751_0064922_coco_bg_01751.jpg,1,0.013,0,0,0,0
coco-background_coco_bg_01752_0064923_coco_bg_01752.jpg,5,0.0651,0,0,0,0
coco-background_coco_bg_01759_0064930_coco_bg_01759.jpg,3,0.807,1,1,1,1
coco-background_coco_bg_01767_0064938_coco_bg_01767.jpg,5,0.0192,0,0,0,0
coco-background_coco_bg_01774_0064945_coco_bg_01774.jpg,0,0.0,0,0,0,0
coco-background_coco_bg_01787_0064958_coco_bg_01787.jpg,1,0.1275,0,0,0,0
