img,n_boxes,max_conf,fp@0.25,fp@0.4,fp@0.5,fp@0.7
000000012576.jpg,8,0.1316,0,0,0,0
000000012639.jpg,25,0.0509,0,0,0,0
000000012667.jpg,11,0.367,1,0,0,0
000000012670.jpg,3,0.2117,0,0,0,0
000000012748.jpg,6,0.1955,0,0,0,0
000000013177.jpg,13,0.6961,1,1,1,0
000000013201.jpg,15,0.5529,1,1,1,0
000000013291.jpg,6,0.7672,1,1,1,1
000000013546.jpg,28,0.5603,1,1,1,0
000000013597.jpg,40,0.3695,1,0,0,0
000000013659.jpg,11,0.5228,1,1,1,0
000000013729.jpg,11,0.1126,0,0,0,0
000000013774.jpg,2,0.4163,1,1,0,0
000000013923.jpg,25,0.3712,1,0,0,0
000000014007.jpg,8,0.2714,1,0,0,0
000000014038.jpg,42,0.2367,0,0,0,0
000000014226.jpg,9,0.0815,0,0,0,0
000000014380.jpg,21,0.1338,0,0,0,0
000000014439.jpg,9,0.496,1,1,0,0
000000014888.jpg,20,0.2562,1,0,0,0
000000015079.jpg,9,0.3446,1,0,0,0
000000015254.jpg,9,0.5957,1,1,1,0
000000015272.jpg,7,0.24,0,0,0,0
000000015278.jpg,14,0.38,1,0,0,0
000000015335.jpg,10,0.3386,1,0,0,0
000000015338.jpg,61,0.4287,1,1,0,0
000000015440.jpg,1,0.0293,0,0,0,0
000000015497.jpg,10,0.8576,1,1,1,1
000000015517.jpg,22,0.1771,0,0,0,0
000000015597.jpg,19,0.3804,1,0,0,0
000000015660.jpg,6,0.5659,1,1,1,0
000000015746.jpg,10,0.5762,1,1,1,0
000000015751.jpg,3,0.1754,0,0,0,0
000000015956.jpg,51,0.1641,0,0,0,0
000000016010.jpg,19,0.5007,1,1,1,0
000000016228.jpg,41,0.194,0,0,0,0
000000016249.jpg,20,0.3342,1,0,0,0
000000016439.jpg,13,0.477,1,1,0,0
000000016451.jpg,27,0.1392,0,0,0,0
000000016598.jpg,8,0.5007,1,1,1,0
000000016958.jpg,4,0.0893,0,0,0,0
000000017029.jpg,6,0.7727,1,1,1,1
000000017031.jpg,1,0.8046,1,1,1,1
000000017115.jpg,25,0.3999,1,0,0,0
000000017182.jpg,17,0.1959,0,0,0,0
000000017207.jpg,7,0.1343,0,0,0,0
000000017379.jpg,15,0.5775,1,1,1,0
000000017436.jpg,12,0.0363,0,0,0,0
000000017627.jpg,32,0.5075,1,1,1,0
000000017899.jpg,17,0.1379,0,0,0,0
000000017905.jpg,23,0.313,1,0,0,0
000000017959.jpg,3,0.7483,1,1,1,1
000000018150.jpg,23,0.1969,0,0,0,0
000000018193.jpg,13,0.4039,1,1,0,0
000000018491.jpg,23,0.2713,1,0,0,0
000000018770.jpg,16,0.134,0,0,0,0
000000018833.jpg,7,0.1947,0,0,0,0
000000019042.jpg,20,0.273,1,0,0,0
000000019221.jpg,7,0.437,1,1,0,0
000000019402.jpg,10,0.1793,0,0,0,0
000000019432.jpg,9,0.3334,1,0,0,0
000000019742.jpg,8,0.5617,1,1,1,0
000000019786.jpg,7,0.4231,1,1,0,0
000000019924.jpg,7,0.5269,1,1,1,0
000000020059.jpg,51,0.1031,0,0,0,0
000000020107.jpg,10,0.196,0,0,0,0
000000020247.jpg,10,0.1718,0,0,0,0
000000020333.jpg,5,0.4937,1,1,0,0
000000020553.jpg,7,0.6338,1,1,1,0
000000020992.jpg,2,0.0408,0,0,0,0
000000021465.jpg,11,0.7648,1,1,1,1
000000021503.jpg,22,0.3632,1,0,0,0
000000021604.jpg,4,0.2856,1,0,0,0
000000021839.jpg,27,0.4114,1,1,0,0
000000021879.jpg,7,0.6305,1,1,1,0
000000021903.jpg,11,0.1124,0,0,0,0
000000022192.jpg,14,0.7205,1,1,1,1
000000022371.jpg,7,0.5158,1,1,1,0
000000022396.jpg,1,0.8855,1,1,1,1
000000022479.jpg,14,0.1749,0,0,0,0
000000022623.jpg,10,0.4238,1,1,0,0
000000022705.jpg,34,0.5525,1,1,1,0
000000022755.jpg,3,0.0875,0,0,0,0
000000022935.jpg,3,0.0971,0,0,0,0
000000022969.jpg,14,0.1794,0,0,0,0
000000023023.jpg,9,0.4619,1,1,0,0
000000023034.jpg,20,0.1767,0,0,0,0
000000023126.jpg,16,0.1029,0,0,0,0
000000023230.jpg,10,0.4586,1,1,0,0
000000023359.jpg,25,0.4205,1,1,0,0
000000023666.jpg,42,0.7656,1,1,1,1
000000023751.jpg,18,0.5946,1,1,1,0
000000023781.jpg,3,0.4804,1,1,0,0
000000023899.jpg,8,0.6082,1,1,1,0
000000024021.jpg,26,0.0543,0,0,0,0
000000024027.jpg,4,0.7827,1,1,1,1
000000024144.jpg,26,0.308,1,0,0,0
000000024243.jpg,13,0.4367,1,1,0,0
000000024567.jpg,8,0.5814,1,1,1,0
000000024919.jpg,26,0.1078,0,0,0,0
000000025057.jpg,8,0.2687,1,0,0,0
000000025096.jpg,11,0.6486,1,1,1,0
000000025181.jpg,42,0.2235,0,0,0,0
000000025393.jpg,23,0.5531,1,1,1,0
000000025394.jpg,31,0.3261,1,0,0,0
000000025560.jpg,3,0.1826,0,0,0,0
000000025593.jpg,16,0.1653,0,0,0,0
000000025986.jpg,4,0.1037,0,0,0,0
000000026204.jpg,49,0.5133,1,1,1,0
000000026690.jpg,4,0.4951,1,1,0,0
000000026941.jpg,25,0.5113,1,1,1,0
000000027186.jpg,5,0.5117,1,1,1,0
000000027620.jpg,27,0.0985,0,0,0,0
000000027696.jpg,11,0.0504,0,0,0,0
000000027768.jpg,36,0.5906,1,1,1,0
000000027932.jpg,7,0.7634,1,1,1,1
000000027972.jpg,8,0.2266,0,0,0,0
000000028449.jpg,8,0.0967,0,0,0,0
000000028993.jpg,49,0.4311,1,1,0,0
000000029393.jpg,20,0.2487,0,0,0,0
000000029397.jpg,31,0.3056,1,0,0,0
000000029596.jpg,29,0.4339,1,1,0,0
000000029675.jpg,5,0.5403,1,1,1,0
000000030213.jpg,55,0.4191,1,1,0,0
000000030785.jpg,27,0.2229,0,0,0,0
000000030828.jpg,11,0.0947,0,0,0,0
000000031050.jpg,32,0.1333,0,0,0,0
000000031093.jpg,5,0.6076,1,1,1,0
000000031118.jpg,20,0.4432,1,1,0,0
000000031217.jpg,9,0.4091,1,1,0,0
000000031248.jpg,30,0.0793,0,0,0,0
000000031269.jpg,35,0.1834,0,0,0,0
000000031296.jpg,21,0.3979,1,0,0,0
000000031322.jpg,27,0.6142,1,1,1,0
000000031620.jpg,19,0.3034,1,0,0,0
000000031735.jpg,47,0.3051,1,0,0,0
000000031749.jpg,13,0.186,0,0,0,0
000000032038.jpg,12,0.1916,0,0,0,0
000000032081.jpg,10,0.1231,0,0,0,0
000000032285.jpg,10,0.5625,1,1,1,0
000000032334.jpg,5,0.2232,0,0,0,0
000000032570.jpg,18,0.3453,1,0,0,0
000000032735.jpg,3,0.9008,1,1,1,1
000000032811.jpg,4,0.0583,0,0,0,0
000000032817.jpg,9,0.2276,0,0,0,0
000000032861.jpg,25,0.3689,1,0,0,0
000000032887.jpg,14,0.0588,0,0,0,0
000000032941.jpg,17,0.5868,1,1,1,0
000000033005.jpg,36,0.436,1,1,0,0
000000033104.jpg,16,0.4162,1,1,0,0
000000033109.jpg,31,0.1155,0,0,0,0
000000033368.jpg,3,0.7422,1,1,1,1
000000033707.jpg,28,0.4588,1,1,0,0
000000033759.jpg,18,0.2736,1,0,0,0
000000033854.jpg,18,0.1772,0,0,0,0
000000034071.jpg,2,0.3262,1,0,0,0
000000034139.jpg,48,0.3607,1,0,0,0
000000034205.jpg,28,0.3038,1,0,0,0
000000034257.jpg,5,0.0495,0,0,0,0
000000034417.jpg,24,0.231,0,0,0,0
000000034452.jpg,30,0.1342,0,0,0,0
000000034760.jpg,18,0.4628,1,1,0,0
000000034873.jpg,23,0.1439,0,0,0,0
000000035062.jpg,23,0.6078,1,1,1,0
000000035197.jpg,5,0.3594,1,0,0,0
000000035279.jpg,10,0.8983,1,1,1,1
000000035326.jpg,14,0.066,0,0,0,0
000000035682.jpg,3,0.7395,1,1,1,1
000000035770.jpg,7,0.2071,0,0,0,0
000000036494.jpg,28,0.1912,0,0,0,0
000000036539.jpg,22,0.3622,1,0,0,0
000000036660.jpg,27,0.5385,1,1,1,0
000000036678.jpg,9,0.1194,0,0,0,0
000000036861.jpg,36,0.225,0,0,0,0
000000036936.jpg,15,0.2617,1,0,0,0
000000037670.jpg,3,0.1759,0,0,0,0
000000037740.jpg,5,0.7036,1,1,1,1
000000037777.jpg,19,0.4709,1,1,0,0
000000037988.jpg,4,0.3669,1,0,0,0
000000038048.jpg,13,0.1643,0,0,0,0
000000038070.jpg,3,0.7134,1,1,1,1
000000038118.jpg,3,0.1481,0,0,0,0
000000038210.jpg,27,0.2372,0,0,0,0
000000038576.jpg,14,0.3472,1,0,0,0
000000038678.jpg,13,0.2741,1,0,0,0
000000038825.jpg,2,0.0159,0,0,0,0
000000038829.jpg,14,0.1153,0,0,0,0
000000039405.jpg,13,0.1598,0,0,0,0
000000039484.jpg,50,0.5349,1,1,1,0
000000039551.jpg,3,0.4658,1,1,0,0
000000039670.jpg,34,0.2805,1,0,0,0
000000039785.jpg,7,0.0923,0,0,0,0
000000039914.jpg,19,0.2424,0,0,0,0
000000039951.jpg,13,0.3182,1,0,0,0
000000039956.jpg,24,0.5906,1,1,1,0
000000040036.jpg,23,0.1983,0,0,0,0
000000040083.jpg,32,0.2281,0,0,0,0
000000040471.jpg,24,0.686,1,1,1,0
000000040757.jpg,8,0.8125,1,1,1,1
000000041488.jpg,6,0.1182,0,0,0,0
000000041888.jpg,32,0.584,1,1,1,0
000000041990.jpg,22,0.2811,1,0,0,0
000000042070.jpg,23,0.4617,1,1,0,0
000000042102.jpg,3,0.3901,1,0,0,0
000000042178.jpg,34,0.61,1,1,1,0
000000042276.jpg,8,0.2776,1,0,0,0
000000042528.jpg,8,0.0265,0,0,0,0
000000042563.jpg,13,0.3654,1,0,0,0
000000042628.jpg,7,0.3844,1,0,0,0
000000042888.jpg,7,0.3363,1,0,0,0
000000042889.jpg,8,0.2103,0,0,0,0
000000043314.jpg,4,0.4503,1,1,0,0
000000043435.jpg,9,0.4922,1,1,0,0
000000043581.jpg,15,0.3903,1,0,0,0
000000043737.jpg,13,0.0399,0,0,0,0
000000043816.jpg,27,0.2066,0,0,0,0
000000044195.jpg,1,0.1957,0,0,0,0
000000044260.jpg,24,0.1853,0,0,0,0
000000044590.jpg,21,0.5114,1,1,1,0
000000044699.jpg,9,0.2892,1,0,0,0
000000044877.jpg,3,0.5142,1,1,1,0
000000045070.jpg,7,0.2529,1,0,0,0
000000045090.jpg,8,0.4625,1,1,0,0
000000045229.jpg,42,0.6706,1,1,1,0
000000045472.jpg,13,0.2177,0,0,0,0
000000045550.jpg,12,0.5229,1,1,1,0
000000045596.jpg,33,0.4593,1,1,0,0
000000045728.jpg,9,0.4629,1,1,0,0
000000046252.jpg,24,0.5202,1,1,1,0
000000046378.jpg,10,0.0494,0,0,0,0
000000046463.jpg,7,0.5961,1,1,1,0
000000046497.jpg,2,0.5127,1,1,1,0
000000046804.jpg,10,0.5314,1,1,1,0
000000047010.jpg,9,0.4417,1,1,0,0
000000047112.jpg,17,0.0719,0,0,0,0
000000047121.jpg,16,0.5983,1,1,1,0
000000047571.jpg,14,0.1601,0,0,0,0
000000047585.jpg,8,0.1723,0,0,0,0
000000047819.jpg,5,0.2319,0,0,0,0
000000047828.jpg,23,0.2143,0,0,0,0
000000048504.jpg,15,0.1704,0,0,0,0
000000048564.jpg,4,0.643,1,1,1,0
000000048924.jpg,16,0.3447,1,0,0,0
000000049091.jpg,24,0.1154,0,0,0,0
000000049259.jpg,9,0.1331,0,0,0,0
000000049759.jpg,35,0.4876,1,1,0,0
000000049761.jpg,8,0.1351,0,0,0,0
000000049810.jpg,7,0.2646,1,0,0,0
000000050145.jpg,13,0.6563,1,1,1,0
000000050149.jpg,18,0.1103,0,0,0,0
000000050165.jpg,14,0.4876,1,1,0,0
000000050326.jpg,8,0.2414,0,0,0,0
000000050331.jpg,21,0.1595,0,0,0,0
000000050380.jpg,11,0.1542,0,0,0,0
000000050679.jpg,15,0.5685,1,1,1,0
000000050828.jpg,14,0.2071,0,0,0,0
000000050896.jpg,26,0.747,1,1,1,1
000000050943.jpg,3,0.3839,1,0,0,0
000000051008.jpg,6,0.6293,1,1,1,0
000000051309.jpg,11,0.0663,0,0,0,0
000000051326.jpg,6,0.0356,0,0,0,0
000000051598.jpg,4,0.5667,1,1,1,0
000000051610.jpg,9,0.4165,1,1,0,0
000000051712.jpg,12,0.0604,0,0,0,0
000000051938.jpg,24,0.2325,0,0,0,0
000000051961.jpg,9,0.298,1,0,0,0
000000051976.jpg,8,0.3242,1,0,0,0
000000052017.jpg,1,0.7999,1,1,1,1
000000052412.jpg,21,0.086,0,0,0,0
000000052413.jpg,8,0.2993,1,0,0,0
000000052462.jpg,16,0.3531,1,0,0,0
000000052565.jpg,8,0.3613,1,0,0,0
000000052591.jpg,13,0.578,1,1,1,0
000000052891.jpg,10,0.2979,1,0,0,0
000000052996.jpg,18,0.2754,1,0,0,0
000000053505.jpg,21,0.5228,1,1,1,0
000000053529.jpg,8,0.0509,0,0,0,0
000000053909.jpg,3,0.1158,0,0,0,0
000000053994.jpg,24,0.3138,1,0,0,0
000000054164.jpg,10,0.4257,1,1,0,0
000000054592.jpg,3,0.4052,1,1,0,0
000000054593.jpg,19,0.094,0,0,0,0
000000054605.jpg,28,0.3159,1,0,0,0
000000054628.jpg,36,0.3181,1,0,0,0
000000054654.jpg,13,0.3106,1,0,0,0
000000054931.jpg,8,0.3925,1,0,0,0
000000054967.jpg,57,0.3109,1,0,0,0
000000055002.jpg,9,0.6479,1,1,1,0
000000055022.jpg,9,0.5236,1,1,1,0
000000055072.jpg,17,0.0644,0,0,0,0
000000055150.jpg,7,0.3918,1,0,0,0
000000055299.jpg,15,0.3261,1,0,0,0
000000055528.jpg,11,0.1244,0,0,0,0
000000055950.jpg,19,0.7352,1,1,1,1
000000056344.jpg,9,0.3248,1,0,0,0
000000056350.jpg,7,0.5445,1,1,1,0
000000056545.jpg,5,0.3629,1,0,0,0
000000057027.jpg,16,0.3443,1,0,0,0
000000057149.jpg,54,0.4912,1,1,0,0
000000057232.jpg,10,0.37,1,0,0,0
000000057238.jpg,1,0.0276,0,0,0,0
000000057244.jpg,12,0.3288,1,0,0,0
