img,n_boxes,max_conf,fp@0.25,fp@0.4,fp@0.5,fp@0.7
000000017031.jpg,1,0.7454,1,1,1,1
000000017115.jpg,6,0.0607,0,0,0,0
000000017182.jpg,2,0.1025,0,0,0,0
000000017207.jpg,3,0.1211,0,0,0,0
000000017379.jpg,5,0.2286,0,0,0,0
000000017436.jpg,7,0.3943,1,0,0,0
000000017627.jpg,5,0.1667,0,0,0,0
000000017899.jpg,10,0.1285,0,0,0,0
000000017905.jpg,8,0.1309,0,0,0,0
000000017959.jpg,4,0.3942,1,0,0,0
000000018150.jpg,4,0.23,0,0,0,0
000000018193.jpg,4,0.7121,1,1,1,1
000000018491.jpg,3,0.3156,1,0,0,0
000000018770.jpg,4,0.4516,1,1,0,0
000000018833.jpg,2,0.4709,1,1,0,0
000000019042.jpg,135,0.1244,0,0,0,0
000000019221.jpg,3,0.1416,0,0,0,0
000000019402.jpg,3,0.8571,1,1,1,1
000000019432.jpg,5,0.1016,0,0,0,0
000000019742.jpg,0,0.0,0,0,0,0
000000019786.jpg,3,0.5588,1,1,1,0
000000019924.jpg,2,0.7143,1,1,1,1
000000020059.jpg,10,0.3356,1,0,0,0
000000020107.jpg,4,0.0808,0,0,0,0
000000020247.jpg,3,0.0474,0,0,0,0
000000020333.jpg,4,0.4519,1,1,0,0
000000020553.jpg,1,0.5762,1,1,1,0
000000020992.jpg,1,0.0332,0,0,0,0
000000021465.jpg,14,0.1394,0,0,0,0
000000021503.jpg,2,0.3662,1,0,0,0
000000021604.jpg,2,0.6952,1,1,1,0
000000021839.jpg,1,0.0141,0,0,0,0
000000021879.jpg,6,0.4773,1,1,0,0
000000021903.jpg,16,0.549,1,1,1,0
000000022192.jpg,3,0.1213,0,0,0,0
000000022371.jpg,2,0.0651,0,0,0,0
000000022396.jpg,2,0.5726,1,1,1,0
000000022479.jpg,3,0.7166,1,1,1,1
000000022623.jpg,1,0.4578,1,1,0,0
000000022705.jpg,2,0.26,1,0,0,0
000000022755.jpg,2,0.0401,0,0,0,0
000000022935.jpg,1,0.6281,1,1,1,0
000000022969.jpg,7,0.2464,0,0,0,0
000000023023.jpg,1,0.0389,0,0,0,0
000000023034.jpg,9,0.4451,1,1,0,0
000000023126.jpg,6,0.1098,0,0,0,0
000000023230.jpg,15,0.1373,0,0,0,0
000000023359.jpg,6,0.4005,1,1,0,0
000000023666.jpg,4,0.1903,0,0,0,0
000000023751.jpg,5,0.3607,1,0,0,0
000000023781.jpg,1,0.6211,1,1,1,0
000000023899.jpg,2,0.499,1,1,0,0
000000024021.jpg,17,0.3597,1,0,0,0
000000024027.jpg,4,0.3721,1,0,0,0
000000024144.jpg,7,0.2117,0,0,0,0
000000024243.jpg,6,0.4727,1,1,0,0
000000024567.jpg,5,0.6861,1,1,1,0
000000024919.jpg,6,0.1508,0,0,0,0
000000025057.jpg,7,0.497,1,1,0,0
000000025096.jpg,2,0.281,1,0,0,0
000000025181.jpg,6,0.3675,1,0,0,0
000000025393.jpg,6,0.2508,1,0,0,0
000000025394.jpg,10,0.3173,1,0,0,0
000000025560.jpg,4,0.0713,0,0,0,0
000000025593.jpg,19,0.1711,0,0,0,0
000000025986.jpg,3,0.306,1,0,0,0
000000026204.jpg,8,0.175,0,0,0,0
000000026690.jpg,14,0.1259,0,0,0,0
000000026941.jpg,5,0.0216,0,0,0,0
000000027186.jpg,3,0.1997,0,0,0,0
000000027620.jpg,2,0.0157,0,0,0,0
000000027696.jpg,4,0.4423,1,1,0,0
000000027768.jpg,11,0.1357,0,0,0,0
000000027932.jpg,3,0.3987,1,0,0,0
000000027972.jpg,4,0.4687,1,1,0,0
000000028449.jpg,2,0.0583,0,0,0,0
000000028993.jpg,4,0.1402,0,0,0,0
000000029393.jpg,7,0.4461,1,1,0,0
000000029397.jpg,9,0.022,0,0,0,0
000000029596.jpg,3,0.0177,0,0,0,0
000000029675.jpg,4,0.7344,1,1,1,1
000000030213.jpg,6,0.3468,1,0,0,0
000000030785.jpg,5,0.7033,1,1,1,1
000000030828.jpg,5,0.3066,1,0,0,0
000000031050.jpg,12,0.2604,1,0,0,0
000000031093.jpg,4,0.5057,1,1,1,0
000000031118.jpg,20,0.1038,0,0,0,0
000000031217.jpg,8,0.2537,1,0,0,0
000000031248.jpg,4,0.0255,0,0,0,0
000000031269.jpg,9,0.3996,1,0,0,0
000000031296.jpg,10,0.1569,0,0,0,0
000000031322.jpg,16,0.4369,1,1,0,0
000000031620.jpg,7,0.507,1,1,1,0
000000031735.jpg,6,0.3705,1,0,0,0
000000031749.jpg,13,0.5131,1,1,1,0
000000032038.jpg,3,0.1664,0,0,0,0
000000032081.jpg,3,0.7525,1,1,1,1
000000032285.jpg,0,0.0,0,0,0,0
000000032334.jpg,6,0.2305,0,0,0,0
000000032570.jpg,6,0.0943,0,0,0,0
000000032735.jpg,7,0.7008,1,1,1,1
000000032811.jpg,6,0.2568,1,0,0,0
000000032817.jpg,5,0.4936,1,1,0,0
000000032861.jpg,2,0.1241,0,0,0,0
000000032887.jpg,3,0.64,1,1,1,0
000000032941.jpg,4,0.245,0,0,0,0
000000033005.jpg,14,0.2156,0,0,0,0
000000033104.jpg,9,0.6974,1,1,1,0
000000033109.jpg,4,0.1289,0,0,0,0
000000033368.jpg,5,0.1182,0,0,0,0
000000033707.jpg,5,0.4081,1,1,0,0
000000033759.jpg,6,0.5349,1,1,1,0
000000033854.jpg,12,0.1945,0,0,0,0
000000034071.jpg,5,0.3636,1,0,0,0
000000034139.jpg,4,0.113,0,0,0,0
000000034205.jpg,14,0.3805,1,0,0,0
000000034257.jpg,2,0.6281,1,1,1,0
000000034417.jpg,6,0.0324,0,0,0,0
000000034452.jpg,7,0.3401,1,0,0,0
000000034760.jpg,3,0.4161,1,1,0,0
000000034873.jpg,8,0.068,0,0,0,0
000000035062.jpg,4,0.4115,1,1,0,0
000000035197.jpg,3,0.2877,1,0,0,0
000000035279.jpg,9,0.6812,1,1,1,0
000000035326.jpg,10,0.2342,0,0,0,0
000000035682.jpg,3,0.4516,1,1,0,0
000000035770.jpg,2,0.7345,1,1,1,1
000000036494.jpg,8,0.4876,1,1,0,0
000000036539.jpg,51,0.7409,1,1,1,1
000000036660.jpg,6,0.6473,1,1,1,0
000000036678.jpg,4,0.0684,0,0,0,0
000000036861.jpg,4,0.0152,0,0,0,0
000000036936.jpg,10,0.3235,1,0,0,0
000000037670.jpg,3,0.3921,1,0,0,0
000000037740.jpg,2,0.1507,0,0,0,0
000000037777.jpg,3,0.3381,1,0,0,0
000000037988.jpg,8,0.4508,1,1,0,0
000000038048.jpg,9,0.5149,1,1,1,0
000000038070.jpg,4,0.0837,0,0,0,0
000000038118.jpg,4,0.2047,0,0,0,0
000000038210.jpg,5,0.1113,0,0,0,0
000000038576.jpg,5,0.0233,0,0,0,0
000000038678.jpg,3,0.6941,1,1,1,0
000000038825.jpg,3,0.549,1,1,1,0
000000038829.jpg,13,0.4553,1,1,0,0
000000039405.jpg,26,0.3223,1,0,0,0
000000039484.jpg,22,0.0636,0,0,0,0
000000039551.jpg,5,0.374,1,0,0,0
000000039670.jpg,1,0.0409,0,0,0,0
000000039785.jpg,6,0.2795,1,0,0,0
000000039914.jpg,2,0.5166,1,1,1,0
000000039951.jpg,2,0.0119,0,0,0,0
000000039956.jpg,2,0.1074,0,0,0,0
000000040036.jpg,12,0.155,0,0,0,0
000000040083.jpg,9,0.1591,0,0,0,0
000000040471.jpg,4,0.0951,0,0,0,0
000000040757.jpg,3,0.0278,0,0,0,0
000000041488.jpg,5,0.2832,1,0,0,0
000000041888.jpg,3,0.2784,1,0,0,0
000000041990.jpg,3,0.5743,1,1,1,0
000000042070.jpg,8,0.0445,0,0,0,0
000000042102.jpg,2,0.2109,0,0,0,0
000000042178.jpg,1,0.0126,0,0,0,0
000000042276.jpg,5,0.6807,1,1,1,0
000000042528.jpg,4,0.2931,1,0,0,0
000000042563.jpg,4,0.5814,1,1,1,0
000000042628.jpg,6,0.5463,1,1,1,0
000000042888.jpg,7,0.616,1,1,1,0
000000042889.jpg,1,0.5156,1,1,1,0
000000043314.jpg,11,0.4279,1,1,0,0
000000043435.jpg,3,0.2547,1,0,0,0
000000043581.jpg,9,0.3984,1,0,0,0
000000043737.jpg,6,0.1522,0,0,0,0
000000043816.jpg,7,0.2583,1,0,0,0
000000044195.jpg,3,0.5214,1,1,1,0
000000044260.jpg,13,0.4724,1,1,0,0
000000044590.jpg,10,0.7363,1,1,1,1
000000044699.jpg,9,0.3664,1,0,0,0
000000044877.jpg,2,0.4112,1,1,0,0
000000045070.jpg,5,0.6744,1,1,1,0
000000045090.jpg,3,0.1402,0,0,0,0
000000045229.jpg,12,0.1166,0,0,0,0
000000045472.jpg,7,0.1009,0,0,0,0
000000045550.jpg,5,0.7549,1,1,1,1
000000045596.jpg,6,0.0174,0,0,0,0
000000045728.jpg,3,0.5677,1,1,1,0
000000046252.jpg,4,0.6232,1,1,1,0
000000046378.jpg,8,0.5649,1,1,1,0
000000046463.jpg,5,0.2071,0,0,0,0
000000046497.jpg,1,0.6962,1,1,1,0
000000046804.jpg,5,0.3928,1,0,0,0
000000047010.jpg,8,0.3102,1,0,0,0
000000047112.jpg,7,0.2059,0,0,0,0
000000047121.jpg,3,0.4159,1,1,0,0
000000047571.jpg,9,0.108,0,0,0,0
000000047585.jpg,1,0.209,0,0,0,0
000000047819.jpg,6,0.5288,1,1,1,0
000000047828.jpg,14,0.0925,0,0,0,0
000000048504.jpg,6,0.0614,0,0,0,0
000000048564.jpg,5,0.6139,1,1,1,0
000000048924.jpg,9,0.3496,1,0,0,0
000000049091.jpg,19,0.6349,1,1,1,0
000000049259.jpg,3,0.4277,1,1,0,0
000000049759.jpg,8,0.1634,0,0,0,0
000000049761.jpg,4,0.0332,0,0,0,0
000000049810.jpg,5,0.0805,0,0,0,0
000000050145.jpg,3,0.7111,1,1,1,1
000000050149.jpg,3,0.1044,0,0,0,0
000000050165.jpg,9,0.1845,0,0,0,0
000000050326.jpg,5,0.7109,1,1,1,1
000000050331.jpg,14,0.6643,1,1,1,0
000000050380.jpg,3,0.0367,0,0,0,0
000000050679.jpg,3,0.0336,0,0,0,0
000000050828.jpg,3,0.1364,0,0,0,0
000000050896.jpg,7,0.7,1,1,1,1
000000050943.jpg,5,0.0839,0,0,0,0
000000051008.jpg,6,0.4016,1,1,0,0
000000051309.jpg,5,0.5428,1,1,1,0
000000051326.jpg,4,0.5627,1,1,1,0
000000051598.jpg,0,0.0,0,0,0,0
000000051610.jpg,2,0.5623,1,1,1,0
000000051712.jpg,33,0.4602,1,1,0,0
000000051938.jpg,5,0.0889,0,0,0,0
000000051961.jpg,7,0.0552,0,0,0,0
000000051976.jpg,2,0.0313,0,0,0,0
000000052017.jpg,3,0.8048,1,1,1,1
000000052412.jpg,29,0.1255,0,0,0,0
000000052413.jpg,6,0.4113,1,1,0,0
000000052462.jpg,6,0.1308,0,0,0,0
000000052565.jpg,6,0.1563,0,0,0,0
000000052591.jpg,2,0.5144,1,1,1,0
000000052891.jpg,3,0.3213,1,0,0,0
000000052996.jpg,10,0.0851,0,0,0,0
000000053505.jpg,3,0.051,0,0,0,0
000000053529.jpg,4,0.0404,0,0,0,0
000000053909.jpg,1,0.0129,0,0,0,0
000000053994.jpg,3,0.3389,1,0,0,0
000000054164.jpg,3,0.4252,1,1,0,0
000000054592.jpg,4,0.637,1,1,1,0
000000054593.jpg,7,0.4183,1,1,0,0
000000054605.jpg,11,0.2046,0,0,0,0
000000054628.jpg,7,0.1743,0,0,0,0
000000054654.jpg,7,0.3594,1,0,0,0
000000054931.jpg,5,0.5279,1,1,1,0
000000054967.jpg,5,0.0225,0,0,0,0
000000055002.jpg,4,0.6155,1,1,1,0
000000055022.jpg,3,0.4579,1,1,0,0
000000055072.jpg,3,0.6327,1,1,1,0
000000055150.jpg,10,0.256,1,0,0,0
000000055299.jpg,6,0.1751,0,0,0,0
000000055528.jpg,2,0.2553,1,0,0,0
000000055950.jpg,5,0.6018,1,1,1,0
000000056344.jpg,4,0.709,1,1,1,1
000000056350.jpg,2,0.5349,1,1,1,0
000000056545.jpg,5,0.3057,1,0,0,0
000000057027.jpg,4,0.4538,1,1,0,0
000000057149.jpg,15,0.1264,0,0,0,0
000000057232.jpg,6,0.1047,0,0,0,0
000000057238.jpg,3,0.3127,1,0,0,0
000000057244.jpg,16,0.5165,1,1,1,0
