img,n_boxes,max_conf,fp@0.25,fp@0.4,fp@0.5,fp@0.7
486259c7e00810d7.jpg,178,0.796083,1,1,1,1
49fe94c183f65ff0.jpg,58,0.672524,1,1,1,0
4a4dbed2e17bce1f.jpg,22,0.457363,1,1,0,0
4aafa0afe0e581d6.jpg,127,0.719612,1,1,1,1
4ac0687764ff6b0e.jpg,3,0.353684,1,0,0,0
4aeff1c5aeecad60.jpg,85,0.640189,1,1,1,0
4b18034fafb73ccc.jpg,67,0.782044,1,1,1,1
4b61f8479a4631f6.jpg,26,0.645985,1,1,1,0
4b9ed4dcbe4c4faf.jpg,16,0.563012,1,1,1,0
4bda19904e1caedd.jpg,23,0.561881,1,1,1,0
4bf3c53fa37915db.jpg,33,0.638117,1,1,1,0
4c01e7ba0e29df8c.jpg,2,0.559151,1,1,1,0
4e24222b68123ef3.jpg,22,0.478724,1,1,0,0
4f75c3917514e21e.jpg,11,0.593403,1,1,1,0
4fdcd3df7c6d8c72.jpg,39,0.574315,1,1,1,0
503d57029de0f6ce.jpg,14,0.326609,1,0,0,0
50a8e0f047581eee.jpg,34,0.765887,1,1,1,1
50c532b8fc3c8d01.jpg,9,0.418751,1,1,0,0
5373f1de6b6aa919.jpg,46,0.58456,1,1,1,0
53d655a363955c91.jpg,37,0.692012,1,1,1,0
53e5eeeff0fd0bc0.jpg,37,0.764612,1,1,1,1
5444099c2d172faa.jpg,162,0.826551,1,1,1,1
54920c65b10d266b.jpg,31,0.708835,1,1,1,1
5600ccf0c7e30577.jpg,51,0.48887,1,1,0,0
561f1cadde8c0725.jpg,9,0.349978,1,0,0,0
579c6faafbaa925c.jpg,22,0.508879,1,1,1,0
57ea92b50b73dc3c.jpg,21,0.65501,1,1,1,0
5879df830691ccc2.jpg,54,0.851542,1,1,1,1
5914652d54179cb8.jpg,49,0.465536,1,1,0,0
592e029deb4fe7d9.jpg,26,0.536809,1,1,1,0
5a3f94aa35766f31.jpg,15,0.619811,1,1,1,0
5b109ce979789e04.jpg,22,0.77857,1,1,1,1
5b1d138d06e98ea8.jpg,49,0.468358,1,1,0,0
5b80f63cbb821353.jpg,38,0.423263,1,1,0,0
5c26e35b1142af29.jpg,38,0.584205,1,1,1,0
5c5e083a2b33c597.jpg,22,0.692939,1,1,1,0
5f3e35510132c638.jpg,9,0.535549,1,1,1,0
5fb84fd5ef312440.jpg,53,0.323906,1,0,0,0
5fc261e9497193e1.jpg,29,0.581685,1,1,1,0
604e5ac986858a9b.jpg,63,0.583132,1,1,1,0
61ad65e21ea94463.jpg,7,0.434495,1,1,0,0
628f098fe63cfc2d.jpg,52,0.646824,1,1,1,0
62f5b3b114f74ea8.jpg,127,0.666346,1,1,1,0
640bede79b581f12.jpg,60,0.543079,1,1,1,0
641a1085804fb145.jpg,12,0.425668,1,1,0,0
64d4e6c161a25dc2.jpg,18,0.503447,1,1,1,0
64e01cd5145307d3.jpg,20,0.490849,1,1,0,0
651ff832c1cfec32.jpg,76,0.603452,1,1,1,0
656abc78a9534c08.jpg,21,0.484142,1,1,0,0
65924623968e80ed.jpg,90,0.654979,1,1,1,0
65f8d16eaf291cce.jpg,206,0.82153,1,1,1,1
66a8d1c74ad49ea1.jpg,36,0.441284,1,1,0,0
67fcac04edc0ace5.jpg,20,0.561565,1,1,1,0
686f1e0d4a0b47cb.jpg,14,0.239614,0,0,0,0
6a007d6f6df275ce.jpg,55,0.829976,1,1,1,1
6a17b9db2164e958.jpg,17,0.518089,1,1,1,0
6ae69b25fa8d3526.jpg,6,0.368847,1,0,0,0
6b53dab4ef57aada.jpg,44,0.397357,1,0,0,0
6e0add6a4deeb0b3.jpg,40,0.769541,1,1,1,1
6f77c153f44d6168.jpg,145,0.760788,1,1,1,1
70921eefb1bf4f1a.jpg,42,0.406587,1,1,0,0
7182a2a2ab3fba55.jpg,31,0.427959,1,1,0,0
7346721d1818fba2.jpg,70,0.73275,1,1,1,1
74ee6d1b58ae2e70.jpg,25,0.629373,1,1,1,0
76a4ee349b7a53eb.jpg,49,0.70215,1,1,1,1
7986a227e8b444fd.jpg,0,0.0,0,0,0,0
7a32cfdda64af618.jpg,118,0.621198,1,1,1,0
7a3942d6c34d4885.jpg,105,0.70054,1,1,1,1
7b2949144b34118d.jpg,20,0.804212,1,1,1,1
7b2d53f0e20452f4.jpg,67,0.73363,1,1,1,1
7c631e971ee97549.jpg,37,0.707107,1,1,1,1
7c68f37e1eb82609.jpg,20,0.308552,1,0,0,0
7d18603c87fd316c.jpg,3,0.225099,0,0,0,0
7e0773e8d3682900.jpg,113,0.69877,1,1,1,0
7ea7c4a01b5a3c94.jpg,25,0.635281,1,1,1,0
7fa25536f608af03.jpg,14,0.769282,1,1,1,1
7fd8145c82ce43c3.jpg,13,0.298254,1,0,0,0
805d2f6bfb4f5cba.jpg,39,0.839267,1,1,1,1
8110c58c9dcfba36.jpg,40,0.786146,1,1,1,1
819010698b243bd6.jpg,21,0.711383,1,1,1,1
81988b6d2a52ff05.jpg,93,0.741799,1,1,1,1
838e2e43f4f7f8d8.jpg,113,0.817171,1,1,1,1
84d950ec0d01c200.jpg,50,0.701189,1,1,1,1
853b10f75cd438b5.jpg,2,0.107795,0,0,0,0
8614316e3cc605d2.jpg,43,0.643932,1,1,1,0
86d26fe72a28de02.jpg,51,0.609893,1,1,1,0
870b721faf7b475d.jpg,36,0.489117,1,1,0,0
87f4252180bcecc5.jpg,16,0.527476,1,1,1,0
8812ede523dc2cfd.jpg,102,0.553398,1,1,1,0
88e02e707b859f97.jpg,33,0.473353,1,1,0,0
890eb20e6fa1825c.jpg,34,0.475269,1,1,0,0
8b2c35c6ab5d7ed0.jpg,109,0.660568,1,1,1,0
8c05cf5589255d87.jpg,70,0.630342,1,1,1,0
8c2b6a7e0e6ea902.jpg,82,0.582497,1,1,1,0
8c4da4698c3c35d5.jpg,129,0.672532,1,1,1,0
8c68796f1380139a.jpg,47,0.552229,1,1,1,0
8ddcb3f5ab13ea7a.jpg,2,0.173267,0,0,0,0
8e50483f8705d3d0.jpg,85,0.668728,1,1,1,0
8ee443c32e77287a.jpg,22,0.756556,1,1,1,1
8f1ea5e11dbc40e5.jpg,23,0.497768,1,1,0,0
8f79a6a7e9703602.jpg,149,0.675125,1,1,1,0
907c394cfb147647.jpg,70,0.66002,1,1,1,0
90bbd4f8c98f74e3.jpg,10,0.697046,1,1,1,0
9128efe34e6e541e.jpg,8,0.342162,1,0,0,0
914dd6fb5eb17e85.jpg,41,0.820149,1,1,1,1
9230ae30d9d9702a.jpg,65,0.653485,1,1,1,0
9288da4a44b13c59.jpg,89,0.73543,1,1,1,1
92bf588e9d92f605.jpg,28,0.694045,1,1,1,0
94c33fbd56f8ec2a.jpg,9,0.314382,1,0,0,0
94c39c4ef5c0249f.jpg,99,0.758059,1,1,1,1
94fff6bdd55d9279.jpg,37,0.599946,1,1,1,0
9586c1b815b072d6.jpg,1,0.068133,0,0,0,0
975f764ac322546d.jpg,11,0.5344,1,1,1,0
978502eef1aa0d13.jpg,56,0.540675,1,1,1,0
994bbe644df46fa5.jpg,67,0.671403,1,1,1,0
99851f2f5264a622.jpg,2,0.120702,0,0,0,0
9999f906185a618c.jpg,15,0.85024,1,1,1,1
9a942b208f38d70c.jpg,210,0.747843,1,1,1,1
9b507a180abd1c0a.jpg,30,0.328273,1,0,0,0
9bb6376f27828ff6.jpg,46,0.726573,1,1,1,1
9c39c599bf88abd9.jpg,23,0.68163,1,1,1,0
9c5f95b4db858a9c.jpg,53,0.806679,1,1,1,1
9ca036b41655e4e4.jpg,42,0.776058,1,1,1,1
9dc2fe2bbaf242db.jpg,46,0.669909,1,1,1,0
9f2c5c2dd52a727b.jpg,106,0.668329,1,1,1,0
9fccfaa4d3b7554d.jpg,242,0.689235,1,1,1,0
a064c3e7bc1ea755.jpg,121,0.693266,1,1,1,0
a0802e5dbb147e4c.jpg,48,0.606001,1,1,1,0
a122f1e659051695.jpg,27,0.497109,1,1,0,0
a19f32649e5922bf.jpg,22,0.734412,1,1,1,1
a1fd731a74e31480.jpg,65,0.615328,1,1,1,0
a62a23c4ba16b11d.jpg,34,0.614409,1,1,1,0
a6cd0e29296069a8.jpg,38,0.550518,1,1,1,0
a70d043db72fa64f.jpg,21,0.426012,1,1,0,0
a73d0bbdf59ac4bf.jpg,9,0.293822,1,0,0,0
a78eda92f1a3c6d5.jpg,14,0.251926,1,0,0,0
a95a0ee95f54f833.jpg,127,0.657504,1,1,1,0
a9bfe6b80b90df13.jpg,72,0.708247,1,1,1,1
aa4ae31060ce13c9.jpg,46,0.580019,1,1,1,0
aa4dc2550e3517ea.jpg,33,0.658415,1,1,1,0
aa87762e60104aac.jpg,56,0.441784,1,1,0,0
ab753efd8ecb80ea.jpg,8,0.651878,1,1,1,0
af32c71bac21e786.jpg,27,0.824767,1,1,1,1
b0bd19723aa95311.jpg,18,0.358088,1,0,0,0
b0c44188ef552cae.jpg,13,0.289325,1,0,0,0
b11b3c9ee69592aa.jpg,73,0.605277,1,1,1,0
b1c8e982baf404be.jpg,38,0.559961,1,1,1,0
b2778e590c0b9c75.jpg,44,0.599762,1,1,1,0
b474642af4ea13e4.jpg,30,0.47242,1,1,0,0
b53acf7b7e740f23.jpg,37,0.616836,1,1,1,0
b53f511ebf522fe6.jpg,65,0.763326,1,1,1,1
b55ff3bd0805c9de.jpg,128,0.605703,1,1,1,0
b575b3425b3e427a.jpg,37,0.614126,1,1,1,0
b72004ab9b617013.jpg,26,0.623324,1,1,1,0
b74e6caff7b0229a.jpg,42,0.619598,1,1,1,0
b79642161dd4affe.jpg,62,0.559184,1,1,1,0
b7db52af5d784cb3.jpg,26,0.525625,1,1,1,0
b812a19a30152c80.jpg,10,0.335669,1,0,0,0
b81af23d6cdd10c7.jpg,27,0.673168,1,1,1,0
b8d4e2217b07e553.jpg,34,0.681327,1,1,1,0
b980d69375872d57.jpg,133,0.639055,1,1,1,0
ba8e846647143726.jpg,73,0.692371,1,1,1,0
bb1112f2adc16490.jpg,272,0.70347,1,1,1,1
bcaa418e92a955e4.jpg,151,0.751536,1,1,1,1
c001dcbe47cd2276.jpg,42,0.729756,1,1,1,1
c0786088c95b401b.jpg,9,0.349971,1,0,0,0
c07ce53cfb2eb416.jpg,8,0.637558,1,1,1,0
c13f08be7972aac9.jpg,48,0.725371,1,1,1,1
c14d3c41fc33b1c0.jpg,24,0.611416,1,1,1,0
c1ea62ed11e7acd8.jpg,88,0.72806,1,1,1,1
c277d3a6148af8d1.jpg,14,0.536698,1,1,1,0
c30dc402d70ab135.jpg,18,0.5906,1,1,1,0
c3d65ef2bfd92320.jpg,24,0.646356,1,1,1,0
c48653c360df7077.jpg,50,0.727215,1,1,1,1
c62bf051fce64e4d.jpg,21,0.689103,1,1,1,0
c691ff3c750236fb.jpg,106,0.672752,1,1,1,0
c6c69f5252905776.jpg,24,0.68708,1,1,1,0
c7e2d2f61fdd69fd.jpg,102,0.65757,1,1,1,0
c8106b525cfedc83.jpg,3,0.509719,1,1,1,0
c8b3c1ff186d64ce.jpg,172,0.713977,1,1,1,1
c8f0cc0e5b776816.jpg,17,0.535116,1,1,1,0
c9ecf7b1e970a65a.jpg,83,0.88485,1,1,1,1
caeeaefae405402a.jpg,28,0.690599,1,1,1,0
cb0b3d15d2c737b4.jpg,49,0.723428,1,1,1,1
cb8f7b0da2ef0f1b.jpg,152,0.816958,1,1,1,1
cbdbf9883eb51e7c.jpg,46,0.244436,0,0,0,0
cc413a5d89c5d8e6.jpg,66,0.518073,1,1,1,0
cc48b0317ccde1c4.jpg,2,0.211168,0,0,0,0
ccc3f0bc6500081c.jpg,65,0.515157,1,1,1,0
cd0f2b7ac455df74.jpg,135,0.708705,1,1,1,1
cdfa78c7fdf7a316.jpg,19,0.696695,1,1,1,0
cf634947ddcfcda3.jpg,22,0.588412,1,1,1,0
d10f3cdbf37ff710.jpg,76,0.480996,1,1,0,0
d17462047f8a6dd0.jpg,141,0.71179,1,1,1,1
d251c693b79873ca.jpg,25,0.557862,1,1,1,0
d3f67af82117c85c.jpg,63,0.770899,1,1,1,1
d46a832a549cecab.jpg,16,0.374183,1,0,0,0
d4a2692e2a3e7bc8.jpg,43,0.559098,1,1,1,0
d4b64bf87ca0d34a.jpg,41,0.681829,1,1,1,0
d5cce8fd99bf1044.jpg,13,0.780685,1,1,1,1
d5f07dd1d66ff661.jpg,85,0.635802,1,1,1,0
d61c9511b55db11b.jpg,15,0.489614,1,1,0,0
d65c77fcaac8e71d.jpg,23,0.579514,1,1,1,0
d8459023c8a472ce.jpg,61,0.758192,1,1,1,1
d9c0e604ced1966f.jpg,31,0.67028,1,1,1,0
dbccdad432960952.jpg,47,0.520876,1,1,1,0
dcee590925f95879.jpg,19,0.653599,1,1,1,0
dd09f41bc887f3fa.jpg,89,0.716379,1,1,1,1
dd1a8cbb528f4505.jpg,17,0.746667,1,1,1,1
dda3043fa860d635.jpg,24,0.387372,1,0,0,0
ddcbd4d2a0f13b1b.jpg,30,0.759081,1,1,1,1
ddd56ec6489b89e3.jpg,124,0.585558,1,1,1,0
de46db5be91cee4c.jpg,23,0.588017,1,1,1,0
de7987161ef6bacb.jpg,4,0.49402,1,1,0,0
de96ed3b0297a212.jpg,12,0.519906,1,1,1,0
defd8f4b30b3e1e1.jpg,13,0.433813,1,1,0,0
e23811211571bf14.jpg,78,0.771601,1,1,1,1
e23c0361ed8134d4.jpg,55,0.812713,1,1,1,1
e2daf7ef50cac4ed.jpg,192,0.751209,1,1,1,1
e3c7a5f08d7455d1.jpg,3,0.196838,0,0,0,0
e3d17dc86076d459.jpg,5,0.14447,0,0,0,0
e3d3fe45e5ea70bf.jpg,22,0.632397,1,1,1,0
e4229629ec9de00d.jpg,70,0.929057,1,1,1,1
e4b0c13b5e349670.jpg,172,0.772563,1,1,1,1
e4cb43222c9bee50.jpg,58,0.590983,1,1,1,0
e56ffcd58130258a.jpg,12,0.642229,1,1,1,0
e5c5e4e7999cc2ba.jpg,71,0.754309,1,1,1,1
e680092f32248024.jpg,16,0.364301,1,0,0,0
e7d31d4d5be667ff.jpg,15,0.427423,1,1,0,0
e8286561e708febc.jpg,5,0.389969,1,0,0,0
e84bb645083601b0.jpg,16,0.530382,1,1,1,0
e916dd0b766b2f40.jpg,36,0.662986,1,1,1,0
ea251710c0889f79.jpg,11,0.254718,1,0,0,0
ea972c85fcd1c2fe.jpg,18,0.474469,1,1,0,0
eaa9828fea069047.jpg,18,0.599553,1,1,1,0
eada86bb7ee98792.jpg,89,0.802861,1,1,1,1
eb460b1d36fc1b88.jpg,73,0.793117,1,1,1,1
ec56339b8da581b4.jpg,6,0.640385,1,1,1,0
ec62b9d5a241a740.jpg,17,0.2446,0,0,0,0
ec953f5cefc2fea4.jpg,15,0.79362,1,1,1,1
ecb3d2718fa34c3c.jpg,31,0.602475,1,1,1,0
ece5b73978857bd3.jpg,17,0.29318,1,0,0,0
ed9cedcac5b76c7c.jpg,52,0.577818,1,1,1,0
ee709b051d098c0c.jpg,83,0.644864,1,1,1,0
ef06b701061b0838.jpg,39,0.466327,1,1,0,0
ef67ec5701686689.jpg,81,0.708179,1,1,1,1
ef7790d304d3718b.jpg,75,0.741742,1,1,1,1
f19e3614e84f8e36.jpg,13,0.513298,1,1,1,0
f1a1586b5df74328.jpg,20,0.582533,1,1,1,0
f20dbcd07c475ed4.jpg,20,0.323263,1,0,0,0
f2806924f149be68.jpg,75,0.707005,1,1,1,1
f2c6af55e93f77a6.jpg,26,0.618086,1,1,1,0
f42f158d14589318.jpg,52,0.673689,1,1,1,0
f48296c2ac5df770.jpg,29,0.555221,1,1,1,0
f677ccf0fa5859de.jpg,31,0.429982,1,1,0,0
f6e6936ebe991d27.jpg,0,0.0,0,0,0,0
f70c970567d702a9.jpg,154,0.816226,1,1,1,1
f73d507168d1746c.jpg,24,0.656009,1,1,1,0
f778f3e4393c00fd.jpg,1,0.077487,0,0,0,0
f7b54a06f209d37a.jpg,3,0.56085,1,1,1,0
f7f8f53e9c3069c4.jpg,5,0.230618,0,0,0,0
f8032e0720cc4e8c.jpg,31,0.397762,1,0,0,0
f90ead55fbc3327d.jpg,49,0.674913,1,1,1,0
fa20b1d3613f6403.jpg,9,0.714023,1,1,1,1
fa291bbfa252ba54.jpg,6,0.442839,1,1,0,0
faa0ba7a9caa5894.jpg,24,0.77498,1,1,1,1
fac9925f567b9d29.jpg,50,0.674451,1,1,1,0
fad127f9fa3316ba.jpg,19,0.631532,1,1,1,0
fafa86508e73b472.jpg,44,0.668644,1,1,1,0
fb44fbe7b68a3f5b.jpg,34,0.945685,1,1,1,1
fbaba818fcd88bed.jpg,81,0.759543,1,1,1,1
fc0a1a2b56d129f1.jpg,84,0.73511,1,1,1,1
fca4e8252f9725ae.jpg,13,0.528136,1,1,1,0
fd3ba4d83a82aecc.jpg,20,0.575233,1,1,1,0
fd46859349e38489.jpg,70,0.695462,1,1,1,0
fe74db66cfd0590b.jpg,29,0.408307,1,1,0,0
ffb8745abd6e8e52.jpg,36,0.578987,1,1,1,0
